Run Fondo;serie;fecha;periodo;rent_acumulada
8991;APV;2023-05-14;1Y;0.1013
8991;APV;2023-05-14;YTD;0.0333
8991;APV;2023-05-15;1M;0.0021
8991;APV;2023-05-15;3M;0.0179
8991;APV;2023-05-15;6M;0.0448
8991;APV;2023-05-15;1Y;0.1004
8991;APV;2023-05-15;YTD;0.0328
8991;APV;2023-05-16;1M;0.0019
8991;APV;2023-05-16;3M;0.0177
8991;APV;2023-05-16;6M;0.0443
8991;APV;2023-05-16;1Y;0.0993
8991;APV;2023-05-16;YTD;0.0330
8991;APV;2023-05-17;1M;0.0027
8991;APV;2023-05-17;3M;0.0171
8991;APV;2023-05-17;6M;0.0445
8991;APV;2023-05-17;1Y;0.0982
8991;APV;2023-05-17;YTD;0.0333
8991;APV;2023-05-18;1M;0.0026
8991;APV;2023-05-18;3M;0.0167
8991;APV;2023-05-18;6M;0.0443
8991;APV;2023-05-18;1Y;0.0984
8991;APV;2023-05-18;YTD;0.0333
8991;APV;2023-05-19;1M;0.0030
8991;APV;2023-05-19;3M;0.0162
8991;APV;2023-05-19;6M;0.0439
8991;APV;2023-05-19;1Y;0.0965
8991;APV;2023-05-19;YTD;0.0332
8991;APV;2023-05-20;1M;0.0033
8991;APV;2023-05-20;3M;0.0161
8991;APV;2023-05-20;6M;0.0439
8991;APV;2023-05-20;1Y;0.0972
8991;APV;2023-05-20;YTD;0.0335
8991;APV;2023-05-21;1M;0.0036
8991;APV;2023-05-21;3M;0.0161
8991;APV;2023-05-21;6M;0.0435
8991;APV;2023-05-21;1Y;0.0971
8991;APV;2023-05-21;YTD;0.0338
8991;APV;2023-05-22;1M;0.0032
8991;APV;2023-05-22;3M;0.0158
8991;APV;2023-05-22;6M;0.0435
8991;APV;2023-05-22;1Y;0.0966
8991;APV;2023-05-22;YTD;0.0338
8991;APV;2023-05-23;1M;0.0029
8991;APV;2023-05-23;3M;0.0158
8991;APV;2023-05-23;6M;0.0440
8991;APV;2023-05-23;1Y;0.0966
8991;APV;2023-05-23;YTD;0.0339
8991;APV;2023-05-24;1M;0.0036
8991;APV;2023-05-24;3M;0.0152
8991;APV;2023-05-24;6M;0.0448
8991;APV;2023-05-24;1Y;0.0963
8991;APV;2023-05-24;YTD;0.0342
8991;APV;2023-05-25;1M;0.0034
8991;APV;2023-05-25;3M;0.0147
8991;APV;2023-05-25;6M;0.0445
8991;APV;2023-05-25;1Y;0.0960
8991;APV;2023-05-25;YTD;0.0341
8991;APV;2023-05-26;1M;0.0042
8991;APV;2023-05-26;3M;0.0145
8991;APV;2023-05-26;6M;0.0444
8991;APV;2023-05-26;1Y;0.0963
8991;APV;2023-05-26;YTD;0.0343
8991;APV;2023-05-27;1M;0.0039
8991;APV;2023-05-27;3M;0.0140
8991;APV;2023-05-27;6M;0.0444
8991;APV;2023-05-27;1Y;0.0961
8991;APV;2023-05-27;YTD;0.0346
8991;APV;2023-05-28;1M;0.0041
8991;APV;2023-05-28;3M;0.0139
8991;APV;2023-05-28;6M;0.0450
8991;APV;2023-05-28;1Y;0.0960
8991;APV;2023-05-28;YTD;0.0349
8991;APV;2023-05-29;1M;0.0043
8991;APV;2023-05-29;3M;0.0145
8991;APV;2023-05-29;6M;0.0450
8991;APV;2023-05-29;1Y;0.0962
8991;APV;2023-05-29;YTD;0.0355
8991;APV;2023-05-30;1M;0.0036
8991;APV;2023-05-30;3M;0.0142
8991;APV;2023-05-30;6M;0.0450
8991;APV;2023-05-30;1Y;0.0963
8991;APV;2023-05-30;YTD;0.0352
8991;APV;2023-05-31;1M;0.0043
8991;APV;2023-05-31;3M;0.0149
8991;APV;2023-05-31;6M;0.0457
8991;APV;2023-05-31;1Y;0.0964
8991;APV;2023-05-31;YTD;0.0359
8991;APV;2023-06-01;1M;0.0042
8991;APV;2023-06-01;3M;0.0153
8991;APV;2023-06-01;6M;0.0452
8991;APV;2023-06-01;1Y;0.0964
8991;APV;2023-06-01;YTD;0.0363
8991;APV;2023-06-02;1M;0.0051
8991;APV;2023-06-02;3M;0.0155
8991;APV;2023-06-02;6M;0.0454
8991;APV;2023-06-02;1Y;0.0965
8991;APV;2023-06-02;YTD;0.0368
8991;APV;2023-06-03;1M;0.0048
8991;APV;2023-06-03;3M;0.0155
8991;APV;2023-06-03;6M;0.0454
8991;APV;2023-06-03;1Y;0.0961
8991;APV;2023-06-03;YTD;0.0372
8991;APV;2023-06-04;1M;0.0050
8991;APV;2023-06-04;3M;0.0154
8991;APV;2023-06-04;6M;0.0454
8991;APV;2023-06-04;1Y;0.0960
8991;APV;2023-06-04;YTD;0.0375
8991;APV;2023-06-05;1M;0.0061
8991;APV;2023-06-05;3M;0.0159
8991;APV;2023-06-05;6M;0.0463
8991;APV;2023-06-05;1Y;0.0965
8991;APV;2023-06-05;YTD;0.0384
8991;APV;2023-06-06;1M;0.0054
8991;APV;2023-06-06;3M;0.0156
8991;APV;2023-06-06;6M;0.0465
8991;APV;2023-06-06;1Y;0.0964
8991;APV;2023-06-06;YTD;0.0381
8991;APV;2023-06-07;1M;0.0056
8991;APV;2023-06-07;3M;0.0159
8991;APV;2023-06-07;6M;0.0449
8991;APV;2023-06-07;1Y;0.0974
8991;APV;2023-06-07;YTD;0.0387
8991;APV;2023-06-08;1M;0.0052
8991;APV;2023-06-08;3M;0.0162
8991;APV;2023-06-08;6M;0.0435
8991;APV;2023-06-08;1Y;0.0974
8991;APV;2023-06-08;YTD;0.0377
8991;APV;2023-06-09;1M;0.0061
8991;APV;2023-06-09;3M;0.0172
8991;APV;2023-06-09;6M;0.0432
8991;APV;2023-06-09;1Y;0.0977
8991;APV;2023-06-09;YTD;0.0383
8991;APV;2023-06-10;1M;0.0057
8991;APV;2023-06-10;3M;0.0176
8991;APV;2023-06-10;6M;0.0430
8991;APV;2023-06-10;1Y;0.0974
8991;APV;2023-06-10;YTD;0.0385
8991;APV;2023-06-11;1M;0.0061
8991;APV;2023-06-11;3M;0.0177
8991;APV;2023-06-11;6M;0.0428
8991;APV;2023-06-11;1Y;0.0972
8991;APV;2023-06-11;YTD;0.0387
8991;APV;2023-06-12;1M;0.0058
8991;APV;2023-06-12;3M;0.0176
8991;APV;2023-06-12;6M;0.0432
8991;APV;2023-06-12;1Y;0.0967
8991;APV;2023-06-12;YTD;0.0387
8991;APV;2023-06-13;1M;0.0057
8991;APV;2023-06-13;3M;0.0166
8991;APV;2023-06-13;6M;0.0428
8991;APV;2023-06-13;1Y;0.0974
8991;APV;2023-06-13;YTD;0.0389
8991;APV;2023-06-14;1M;0.0055
8991;APV;2023-06-14;3M;0.0171
8991;APV;2023-06-14;6M;0.0427
8991;APV;2023-06-14;1Y;0.0973
8991;APV;2023-06-14;YTD;0.0390
8991;APV;2023-06-15;1M;0.0070
8991;APV;2023-06-15;3M;0.0178
8991;APV;2023-06-15;6M;0.0438
8991;APV;2023-06-15;1Y;0.0968
8991;APV;2023-06-15;YTD;0.0401
8991;APV;2023-06-16;1M;0.0078
8991;APV;2023-06-16;3M;0.0190
8991;APV;2023-06-16;6M;0.0449
8991;APV;2023-06-16;1Y;0.0973
8991;APV;2023-06-16;YTD;0.0411
8991;APV;2023-06-17;1M;0.0077
8991;APV;2023-06-17;3M;0.0190
8991;APV;2023-06-17;6M;0.0446
8991;APV;2023-06-17;1Y;0.0972
8991;APV;2023-06-17;YTD;0.0413
8991;APV;2023-06-18;1M;0.0079
8991;APV;2023-06-18;3M;0.0191
8991;APV;2023-06-18;6M;0.0444
8991;APV;2023-06-18;1Y;0.0970
8991;APV;2023-06-18;YTD;0.0415
8991;APV;2023-06-19;1M;0.0083
8991;APV;2023-06-19;3M;0.0193
8991;APV;2023-06-19;6M;0.0450
8991;APV;2023-06-19;1Y;0.0968
8991;APV;2023-06-19;YTD;0.0418
8991;APV;2023-06-20;1M;0.0091
8991;APV;2023-06-20;3M;0.0198
8991;APV;2023-06-20;6M;0.0461
8991;APV;2023-06-20;1Y;0.0966
8991;APV;2023-06-20;YTD;0.0430
8991;APV;2023-06-21;1M;0.0090
8991;APV;2023-06-21;3M;0.0196
8991;APV;2023-06-21;6M;0.0464
8991;APV;2023-06-21;1Y;0.0964
8991;APV;2023-06-21;YTD;0.0432
8991;APV;2023-06-22;1M;0.0095
8991;APV;2023-06-22;3M;0.0199
8991;APV;2023-06-22;6M;0.0471
8991;APV;2023-06-22;1Y;0.0962
8991;APV;2023-06-22;YTD;0.0437
8991;APV;2023-06-23;1M;0.0096
8991;APV;2023-06-23;3M;0.0191
8991;APV;2023-06-23;6M;0.0471
8991;APV;2023-06-23;1Y;0.0959
8991;APV;2023-06-23;YTD;0.0439
8991;APV;2023-06-24;1M;0.0096
8991;APV;2023-06-24;3M;0.0189
8991;APV;2023-06-24;6M;0.0468
8991;APV;2023-06-24;1Y;0.0955
8991;APV;2023-06-24;YTD;0.0441
8991;APV;2023-06-25;1M;0.0099
8991;APV;2023-06-25;3M;0.0190
8991;APV;2023-06-25;6M;0.0466
8991;APV;2023-06-25;1Y;0.0953
8991;APV;2023-06-25;YTD;0.0443
8991;APV;2023-06-26;1M;0.0099
8991;APV;2023-06-26;3M;0.0191
8991;APV;2023-06-26;6M;0.0468
8991;APV;2023-06-26;1Y;0.0951
8991;APV;2023-06-26;YTD;0.0445
8991;APV;2023-06-27;1M;0.0103
8991;APV;2023-06-27;3M;0.0199
8991;APV;2023-06-27;6M;0.0471
8991;APV;2023-06-27;1Y;0.0954
8991;APV;2023-06-27;YTD;0.0453
8991;APV;2023-06-28;1M;0.0100
8991;APV;2023-06-28;3M;0.0186
8991;APV;2023-06-28;6M;0.0464
8991;APV;2023-06-28;1Y;0.0948
8991;APV;2023-06-28;YTD;0.0453
8991;APV;2023-06-29;1M;0.0097
8991;APV;2023-06-29;3M;0.0188
8991;APV;2023-06-29;6M;0.0462
8991;APV;2023-06-29;1Y;0.0944
8991;APV;2023-06-29;YTD;0.0456
8991;APV;2023-06-30;1M;0.0107
8991;APV;2023-06-30;3M;0.0183
8991;APV;2023-06-30;6M;0.0462
8991;APV;2023-06-30;1Y;0.0942
8991;APV;2023-06-30;YTD;0.0462
8991;APV;2023-07-01;1M;0.0097
8991;APV;2023-07-01;3M;0.0182
8991;APV;2023-07-01;6M;0.0456
8991;APV;2023-07-01;1Y;0.0938
8991;APV;2023-07-01;YTD;0.0464
8991;APV;2023-07-02;1M;0.0094
8991;APV;2023-07-02;3M;0.0183
8991;APV;2023-07-02;6M;0.0454
8991;APV;2023-07-02;1Y;0.0936
8991;APV;2023-07-02;YTD;0.0466
8991;APV;2023-07-03;1M;0.0094
8991;APV;2023-07-03;3M;0.0173
8991;APV;2023-07-03;6M;0.0458
8991;APV;2023-07-03;1Y;0.0935
8991;APV;2023-07-03;YTD;0.0469
8991;APV;2023-07-04;1M;0.0092
8991;APV;2023-07-04;3M;0.0175
8991;APV;2023-07-04;6M;0.0448
8991;APV;2023-07-04;1Y;0.0932
8991;APV;2023-07-04;YTD;0.0471
8991;APV;2023-07-05;1M;0.0085
8991;APV;2023-07-05;3M;0.0181
8991;APV;2023-07-05;6M;0.0441
8991;APV;2023-07-05;1Y;0.0923
8991;APV;2023-07-05;YTD;0.0473
8991;APV;2023-07-06;1M;0.0088
8991;APV;2023-07-06;3M;0.0164
8991;APV;2023-07-06;6M;0.0440
8991;APV;2023-07-06;1Y;0.0915
8991;APV;2023-07-06;YTD;0.0473
8991;APV;2023-07-07;1M;0.0073
8991;APV;2023-07-07;3M;0.0154
8991;APV;2023-07-07;6M;0.0427
8991;APV;2023-07-07;1Y;0.0892
8991;APV;2023-07-07;YTD;0.0463
8991;APV;2023-07-08;1M;0.0085
8991;APV;2023-07-08;3M;0.0155
8991;APV;2023-07-08;6M;0.0425
8991;APV;2023-07-08;1Y;0.0896
8991;APV;2023-07-08;YTD;0.0465
8991;APV;2023-07-09;1M;0.0081
8991;APV;2023-07-09;3M;0.0156
8991;APV;2023-07-09;6M;0.0420
8991;APV;2023-07-09;1Y;0.0894
8991;APV;2023-07-09;YTD;0.0467
8991;APV;2023-07-10;1M;0.0079
8991;APV;2023-07-10;3M;0.0156
8991;APV;2023-07-10;6M;0.0416
8991;APV;2023-07-10;1Y;0.0891
8991;APV;2023-07-10;YTD;0.0467
8991;APV;2023-07-11;1M;0.0075
8991;APV;2023-07-11;3M;0.0153
8991;APV;2023-07-11;6M;0.0406
8991;APV;2023-07-11;1Y;0.0866
8991;APV;2023-07-11;YTD;0.0465
8991;APV;2023-07-12;1M;0.0071
8991;APV;2023-07-12;3M;0.0151
8991;APV;2023-07-12;6M;0.0389
8991;APV;2023-07-12;1Y;0.0854
8991;APV;2023-07-12;YTD;0.0461
8991;APV;2023-07-13;1M;0.0078
8991;APV;2023-07-13;3M;0.0165
8991;APV;2023-07-13;6M;0.0398
8991;APV;2023-07-13;1Y;0.0834
8991;APV;2023-07-13;YTD;0.0471
8991;APV;2023-07-14;1M;0.0082
8991;APV;2023-07-14;3M;0.0168
8991;APV;2023-07-14;6M;0.0401
8991;APV;2023-07-14;1Y;0.0842
8991;APV;2023-07-14;YTD;0.0476
8991;APV;2023-07-15;1M;0.0074
8991;APV;2023-07-15;3M;0.0166
8991;APV;2023-07-15;6M;0.0401
8991;APV;2023-07-15;1Y;0.0845
8991;APV;2023-07-15;YTD;0.0478
8991;APV;2023-07-16;1M;0.0066
8991;APV;2023-07-16;3M;0.0164
8991;APV;2023-07-16;6M;0.0398
8991;APV;2023-07-16;1Y;0.0844
8991;APV;2023-07-16;YTD;0.0480
8991;APV;2023-07-17;1M;0.0078
8991;APV;2023-07-17;3M;0.0184
8991;APV;2023-07-17;6M;0.0409
8991;APV;2023-07-17;1Y;0.0856
8991;APV;2023-07-17;YTD;0.0495
8991;APV;2023-07-18;1M;0.0076
8991;APV;2023-07-18;3M;0.0183
8991;APV;2023-07-18;6M;0.0407
8991;APV;2023-07-18;1Y;0.0846
8991;APV;2023-07-18;YTD;0.0495
8991;APV;2023-07-19;1M;0.0076
8991;APV;2023-07-19;3M;0.0191
8991;APV;2023-07-19;6M;0.0409
8991;APV;2023-07-19;1Y;0.0852
8991;APV;2023-07-19;YTD;0.0498
8991;APV;2023-07-20;1M;0.0065
8991;APV;2023-07-20;3M;0.0191
8991;APV;2023-07-20;6M;0.0408
8991;APV;2023-07-20;1Y;0.0856
8991;APV;2023-07-20;YTD;0.0498
8991;APV;2023-07-21;1M;0.0066
8991;APV;2023-07-21;3M;0.0194
8991;APV;2023-07-21;6M;0.0409
8991;APV;2023-07-21;1Y;0.0856
8991;APV;2023-07-21;YTD;0.0501
8991;APV;2023-07-22;1M;0.0062
8991;APV;2023-07-22;3M;0.0191
8991;APV;2023-07-22;6M;0.0408
8991;APV;2023-07-22;1Y;0.0841
8991;APV;2023-07-22;YTD;0.0502
8991;APV;2023-07-23;1M;0.0061
8991;APV;2023-07-23;3M;0.0188
8991;APV;2023-07-23;6M;0.0404
8991;APV;2023-07-23;1Y;0.0839
8991;APV;2023-07-23;YTD;0.0503
8991;APV;2023-07-24;1M;0.0065
8991;APV;2023-07-24;3M;0.0199
8991;APV;2023-07-24;6M;0.0410
8991;APV;2023-07-24;1Y;0.0842
8991;APV;2023-07-24;YTD;0.0509
8991;APV;2023-07-25;1M;0.0067
8991;APV;2023-07-25;3M;0.0202
8991;APV;2023-07-25;6M;0.0413
8991;APV;2023-07-25;1Y;0.0836
8991;APV;2023-07-25;YTD;0.0514
8991;APV;2023-07-26;1M;0.0064
8991;APV;2023-07-26;3M;0.0207
8991;APV;2023-07-26;6M;0.0410
8991;APV;2023-07-26;1Y;0.0834
8991;APV;2023-07-26;YTD;0.0512
8991;APV;2023-07-27;1M;0.0062
8991;APV;2023-07-27;3M;0.0206
8991;APV;2023-07-27;6M;0.0413
8991;APV;2023-07-27;1Y;0.0851
8991;APV;2023-07-27;YTD;0.0518
8991;APV;2023-07-28;1M;0.0073
8991;APV;2023-07-28;3M;0.0216
8991;APV;2023-07-28;6M;0.0422
8991;APV;2023-07-28;1Y;0.0857
8991;APV;2023-07-28;YTD;0.0529
8991;APV;2023-07-29;1M;0.0071
8991;APV;2023-07-29;3M;0.0213
8991;APV;2023-07-29;6M;0.0421
8991;APV;2023-07-29;1Y;0.0854
8991;APV;2023-07-29;YTD;0.0530
8991;APV;2023-07-30;1M;0.0066
8991;APV;2023-07-30;3M;0.0210
8991;APV;2023-07-30;6M;0.0418
8991;APV;2023-07-30;1Y;0.0852
8991;APV;2023-07-30;YTD;0.0531
8991;APV;2023-07-31;1M;0.0092
8991;APV;2023-07-31;3M;0.0237
8991;APV;2023-07-31;6M;0.0449
8991;APV;2023-07-31;1Y;0.0877
8991;APV;2023-07-31;YTD;0.0559
8986;I-APV;2023-01-31;1M;0.0115
8986;I-APV;2023-01-31;3M;0.0252
8986;I-APV;2023-01-31;6M;0.0433
8986;I-APV;2023-01-31;1Y;0.1260
8986;I-APV;2023-01-31;YTD;0.0119
8986;I-APV;2023-02-01;1M;0.0113
8986;I-APV;2023-02-01;3M;0.0251
8986;I-APV;2023-02-01;6M;0.0435
8986;I-APV;2023-02-01;1Y;0.1258
8986;I-APV;2023-02-01;YTD;0.0121
8986;I-APV;2023-02-02;1M;0.0113
8986;I-APV;2023-02-02;3M;0.0250
8986;I-APV;2023-02-02;6M;0.0439
8986;I-APV;2023-02-02;1Y;0.1264
8986;I-APV;2023-02-02;YTD;0.0125
8986;I-APV;2023-02-03;1M;0.0111
8986;I-APV;2023-02-03;3M;0.0247
8986;I-APV;2023-02-03;6M;0.0439
8986;I-APV;2023-02-03;1Y;0.1263
8986;I-APV;2023-02-03;YTD;0.0125
8986;I-APV;2023-02-04;1M;0.0100
8986;I-APV;2023-02-04;3M;0.0245
8986;I-APV;2023-02-04;6M;0.0452
8986;I-APV;2023-02-04;1Y;0.1259
8986;I-APV;2023-02-04;YTD;0.0127
8986;I-APV;2023-02-05;1M;0.0089
8986;I-APV;2023-02-05;3M;0.0244
8986;I-APV;2023-02-05;6M;0.0453
8986;I-APV;2023-02-05;1Y;0.1259
8986;I-APV;2023-02-05;YTD;0.0129
8986;I-APV;2023-02-06;1M;0.0089
8986;I-APV;2023-02-06;3M;0.0246
8986;I-APV;2023-02-06;6M;0.0456
8986;I-APV;2023-02-06;1Y;0.1263
8986;I-APV;2023-02-06;YTD;0.0134
8986;I-APV;2023-02-07;1M;0.0088
8986;I-APV;2023-02-07;3M;0.0244
8986;I-APV;2023-02-07;6M;0.0457
8986;I-APV;2023-02-07;1Y;0.1268
8986;I-APV;2023-02-07;YTD;0.0137
8986;I-APV;2023-02-08;1M;0.0100
8986;I-APV;2023-02-08;3M;0.0288
8986;I-APV;2023-02-08;6M;0.0464
8986;I-APV;2023-02-08;1Y;0.1214
8986;I-APV;2023-02-08;YTD;0.0153
8986;I-APV;2023-02-09;1M;0.0088
8986;I-APV;2023-02-09;3M;0.0284
8986;I-APV;2023-02-09;6M;0.0469
8986;I-APV;2023-02-09;1Y;0.1216
8986;I-APV;2023-02-09;YTD;0.0153
8986;I-APV;2023-02-10;1M;0.0094
8986;I-APV;2023-02-10;3M;0.0283
8986;I-APV;2023-02-10;6M;0.0476
8986;I-APV;2023-02-10;1Y;0.1211
8986;I-APV;2023-02-10;YTD;0.0156
8986;I-APV;2023-02-11;1M;0.0089
8986;I-APV;2023-02-11;3M;0.0285
8986;I-APV;2023-02-11;6M;0.0487
8986;I-APV;2023-02-11;1Y;0.1220
8986;I-APV;2023-02-11;YTD;0.0159
8986;I-APV;2023-02-12;1M;0.0085
8986;I-APV;2023-02-12;3M;0.0285
8986;I-APV;2023-02-12;6M;0.0487
8986;I-APV;2023-02-12;1Y;0.1220
8986;I-APV;2023-02-12;YTD;0.0162
8986;I-APV;2023-02-13;1M;0.0086
8986;I-APV;2023-02-13;3M;0.0282
8986;I-APV;2023-02-13;6M;0.0483
8986;I-APV;2023-02-13;1Y;0.1217
8986;I-APV;2023-02-13;YTD;0.0162
8986;I-APV;2023-02-14;1M;0.0088
8986;I-APV;2023-02-14;3M;0.0277
8986;I-APV;2023-02-14;6M;0.0483
8986;I-APV;2023-02-14;1Y;0.1214
8986;I-APV;2023-02-14;YTD;0.0166
8986;I-APV;2023-02-15;1M;0.0089
8986;I-APV;2023-02-15;3M;0.0276
8986;I-APV;2023-02-15;6M;0.0482
8986;I-APV;2023-02-15;1Y;0.1220
8986;I-APV;2023-02-15;YTD;0.0169
8986;I-APV;2023-02-16;1M;0.0080
8986;I-APV;2023-02-16;3M;0.0265
8986;I-APV;2023-02-16;6M;0.0488
8986;I-APV;2023-02-16;1Y;0.1221
8986;I-APV;2023-02-16;YTD;0.0170
8986;I-APV;2023-02-17;1M;0.0081
8986;I-APV;2023-02-17;3M;0.0268
8986;I-APV;2023-02-17;6M;0.0501
8986;I-APV;2023-02-17;1Y;0.1229
8986;I-APV;2023-02-17;YTD;0.0175
8986;I-APV;2023-02-18;1M;0.0082
8986;I-APV;2023-02-18;3M;0.0269
8986;I-APV;2023-02-18;6M;0.0500
8986;I-APV;2023-02-18;1Y;0.1231
8986;I-APV;2023-02-18;YTD;0.0179
8986;I-APV;2023-02-19;1M;0.0082
8986;I-APV;2023-02-19;3M;0.0269
8986;I-APV;2023-02-19;6M;0.0505
8986;I-APV;2023-02-19;1Y;0.1230
8986;I-APV;2023-02-19;YTD;0.0182
8986;I-APV;2023-02-20;1M;0.0079
8986;I-APV;2023-02-20;3M;0.0266
8986;I-APV;2023-02-20;6M;0.0501
8986;I-APV;2023-02-20;1Y;0.1226
8986;I-APV;2023-02-20;YTD;0.0182
8986;I-APV;2023-02-21;1M;0.0080
8986;I-APV;2023-02-21;3M;0.0262
8986;I-APV;2023-02-21;6M;0.0500
8986;I-APV;2023-02-21;1Y;0.1228
8986;I-APV;2023-02-21;YTD;0.0185
8986;I-APV;2023-02-22;1M;0.0083
8986;I-APV;2023-02-22;3M;0.0270
8986;I-APV;2023-02-22;6M;0.0502
8986;I-APV;2023-02-22;1Y;0.1226
8986;I-APV;2023-02-22;YTD;0.0190
8986;I-APV;2023-02-23;1M;0.0085
8986;I-APV;2023-02-23;3M;0.0283
8986;I-APV;2023-02-23;6M;0.0499
8986;I-APV;2023-02-23;1Y;0.1208
8986;I-APV;2023-02-23;YTD;0.0195
8986;I-APV;2023-02-24;1M;0.0098
8986;I-APV;2023-02-24;3M;0.0299
8986;I-APV;2023-02-24;6M;0.0502
8986;I-APV;2023-02-24;1Y;0.1198
8986;I-APV;2023-02-24;YTD;0.0204
8986;I-APV;2023-02-25;1M;0.0098
8986;I-APV;2023-02-25;3M;0.0302
8986;I-APV;2023-02-25;6M;0.0502
8986;I-APV;2023-02-25;1Y;0.1202
8986;I-APV;2023-02-25;YTD;0.0207
8986;I-APV;2023-02-26;1M;0.0102
8986;I-APV;2023-02-26;3M;0.0302
8986;I-APV;2023-02-26;6M;0.0499
8986;I-APV;2023-02-26;1Y;0.1201
8986;I-APV;2023-02-26;YTD;0.0210
8986;I-APV;2023-02-27;1M;0.0104
8986;I-APV;2023-02-27;3M;0.0306
8986;I-APV;2023-02-27;6M;0.0502
8986;I-APV;2023-02-27;1Y;0.1204
8986;I-APV;2023-02-27;YTD;0.0217
8986;I-APV;2023-02-28;1M;0.0105
8986;I-APV;2023-02-28;3M;0.0312
8986;I-APV;2023-02-28;6M;0.0501
8986;I-APV;2023-02-28;1Y;0.1204
8986;I-APV;2023-02-28;YTD;0.0220
8986;I-APV;2023-03-01;1M;0.0100
8986;I-APV;2023-03-01;3M;0.0306
8986;I-APV;2023-03-01;6M;0.0508
8986;I-APV;2023-03-01;1Y;0.1192
8986;I-APV;2023-03-01;YTD;0.0222
8986;I-APV;2023-03-02;1M;0.0100
8986;I-APV;2023-03-02;3M;0.0306
8986;I-APV;2023-03-02;6M;0.0501
8986;I-APV;2023-03-02;1Y;0.1186
8986;I-APV;2023-03-02;YTD;0.0226
8986;I-APV;2023-03-03;1M;0.0106
8986;I-APV;2023-03-03;3M;0.0309
8986;I-APV;2023-03-03;6M;0.0502
8986;I-APV;2023-03-03;1Y;0.1191
8986;I-APV;2023-03-03;YTD;0.0232
8986;I-APV;2023-03-04;1M;0.0107
8986;I-APV;2023-03-04;3M;0.0309
8986;I-APV;2023-03-04;6M;0.0501
8986;I-APV;2023-03-04;1Y;0.1184
8986;I-APV;2023-03-04;YTD;0.0235
8986;I-APV;2023-03-05;1M;0.0108
8986;I-APV;2023-03-05;3M;0.0311
8986;I-APV;2023-03-05;6M;0.0502
8986;I-APV;2023-03-05;1Y;0.1183
8986;I-APV;2023-03-05;YTD;0.0238
8986;I-APV;2023-03-06;1M;0.0102
8986;I-APV;2023-03-06;3M;0.0314
8986;I-APV;2023-03-06;6M;0.0505
8986;I-APV;2023-03-06;1Y;0.1179
8986;I-APV;2023-03-06;YTD;0.0238
8986;I-APV;2023-03-07;1M;0.0107
8986;I-APV;2023-03-07;3M;0.0304
8986;I-APV;2023-03-07;6M;0.0524
8986;I-APV;2023-03-07;1Y;0.1153
8986;I-APV;2023-03-07;YTD;0.0245
8986;I-APV;2023-03-08;1M;0.0075
8986;I-APV;2023-03-08;3M;0.0286
8986;I-APV;2023-03-08;6M;0.0499
8986;I-APV;2023-03-08;1Y;0.1141
8986;I-APV;2023-03-08;YTD;0.0229
8986;I-APV;2023-03-09;1M;0.0068
8986;I-APV;2023-03-09;3M;0.0266
8986;I-APV;2023-03-09;6M;0.0492
8986;I-APV;2023-03-09;1Y;0.1123
8986;I-APV;2023-03-09;YTD;0.0222
8986;I-APV;2023-03-10;1M;0.0067
8986;I-APV;2023-03-10;3M;0.0264
8986;I-APV;2023-03-10;6M;0.0490
8986;I-APV;2023-03-10;1Y;0.1129
8986;I-APV;2023-03-10;YTD;0.0224
8986;I-APV;2023-03-11;1M;0.0065
8986;I-APV;2023-03-11;3M;0.0261
8986;I-APV;2023-03-11;6M;0.0487
8986;I-APV;2023-03-11;1Y;0.1131
8986;I-APV;2023-03-11;YTD;0.0225
8986;I-APV;2023-03-12;1M;0.0063
8986;I-APV;2023-03-12;3M;0.0261
8986;I-APV;2023-03-12;6M;0.0488
8986;I-APV;2023-03-12;1Y;0.1131
8986;I-APV;2023-03-12;YTD;0.0226
8986;I-APV;2023-03-13;1M;0.0068
8986;I-APV;2023-03-13;3M;0.0263
8986;I-APV;2023-03-13;6M;0.0487
8986;I-APV;2023-03-13;1Y;0.1135
8986;I-APV;2023-03-13;YTD;0.0232
8986;I-APV;2023-03-14;1M;0.0066
8986;I-APV;2023-03-14;3M;0.0265
8986;I-APV;2023-03-14;6M;0.0490
8986;I-APV;2023-03-14;1Y;0.1137
8986;I-APV;2023-03-14;YTD;0.0234
8986;I-APV;2023-03-15;1M;0.0063
8986;I-APV;2023-03-15;3M;0.0262
8986;I-APV;2023-03-15;6M;0.0492
8986;I-APV;2023-03-15;1Y;0.1149
8986;I-APV;2023-03-15;YTD;0.0234
8986;I-APV;2023-03-16;1M;0.0060
8986;I-APV;2023-03-16;3M;0.0261
8986;I-APV;2023-03-16;6M;0.0486
8986;I-APV;2023-03-16;1Y;0.1142
8986;I-APV;2023-03-16;YTD;0.0232
8986;I-APV;2023-03-17;1M;0.0057
8986;I-APV;2023-03-17;3M;0.0259
8986;I-APV;2023-03-17;6M;0.0484
8986;I-APV;2023-03-17;1Y;0.1147
8986;I-APV;2023-03-17;YTD;0.0234
8986;I-APV;2023-03-18;1M;0.0055
8986;I-APV;2023-03-18;3M;0.0256
8986;I-APV;2023-03-18;6M;0.0481
8986;I-APV;2023-03-18;1Y;0.1144
8986;I-APV;2023-03-18;YTD;0.0235
8986;I-APV;2023-03-19;1M;0.0053
8986;I-APV;2023-03-19;3M;0.0256
8986;I-APV;2023-03-19;6M;0.0478
